Char   Codepoint     Frequency   Percentage
豜      U+08C5C              1        0.00%
貆      U+08C86              1        0.00%
貉      U+08C89              1        0.00%
貌      U+08C8C              1        0.00%
貔      U+08C94              1        0.00%
贬      U+08D2C              1        0.00%
贶      U+08D36              1        0.00%
贺      U+08D3A              1        0.00%
贿      U+08D3F              1        0.00%
赂      U+08D42              1        0.00%
赘      U+08D58              1        0.00%
赢      U+08D62              1        0.00%
赪      U+08D6A              1        0.00%
赭      U+08D6D              1        0.00%
赵      U+08D75              1        0.00%
距      U+08DDD              1        0.00%
踊      U+08E0A              1        0.00%
踟      U+08E1F              1        0.00%
蹂      U+08E42              1        0.00%
蹐      U+08E50              1        0.00%
蹢      U+08E62              1        0.00%
蹰      U+08E70              1        0.00%
軜      U+08EDC              1        0.00%
軷      U+08EF7              1        0.00%
轨      U+08F68              1        0.00%
轩      U+08F69              1        0.00%
轮      U+08F6E              1        0.00%
轾      U+08F7E              1        0.00%
辀      U+08F80              1        0.00%
较      U+08F83              1        0.00%
辇      U+08F87              1        0.00%
辉      U+08F89              1        0.00%
辖      U+08F96              1        0.00%
辱      U+08FB1              1        0.00%
迪      U+08FEA              1        0.00%
迭      U+08FED              1        0.00%
述      U+08FF0              1        0.00%
迹      U+08FF9              1        0.00%
逃      U+09003              1        0.00%
逆      U+09006              1        0.00%
途      U+09014              1        0.00%
逮      U+0902E              1        0.00%
逵      U+09035              1        0.00%
逷      U+09037              1        0.00%
遣      U+09063              1        0.00%
邢      U+090A2              1        0.00%
邮      U+090AE              1        0.00%
邰      U+090B0              1        0.00%
郇      U+090C7              1        0.00%
部      U+090E8              1        0.00%
郿      U+090FF              1        0.00%
鄂      U+09102              1        0.00%
酋      U+0914B              1        0.00%
酲      U+09172              1        0.00%
醓      U+09193              1        0.00%
醘      U+09198              1        0.00%
醢      U+091A2              1        0.00%
醽      U+091BD              1        0.00%
銶      U+092B6              1        0.00%
鋂      U+092C2              1        0.00%
錞      U+0931E              1        0.00%
钧      U+094A7              1        0.00%
钱      U+094B1              1        0.00%
钲      U+094B2              1        0.00%
钺      U+094BA              1        0.00%
铃      U+094C3              1        0.00%
铄      U+094C4              1        0.00%
铚      U+094DA              1        0.00%
锻      U+0953B              1        0.00%
镗      U+09557              1        0.00%
镛      U+0955B              1        0.00%
闉      U+095C9              1        0.00%
闭      U+095ED              1        0.00%
阇      U+09607              1        0.00%
阋      U+0960B              1        0.00%
阕      U+09615              1        0.00%
阚      U+0961A              1        0.00%
陔      U+09654              1        0.00%
险      U+09669              1        0.00%
陪      U+0966A              1        0.00%
隆      U+09686              1        0.00%
隐      U+09690              1        0.00%
隘      U+09698              1        0.00%
隤      U+096A4              1        0.00%
雀      U+096C0              1        0.00%
雊      U+096CA              1        0.00%
雒      U+096D2              1        0.00%
雱      U+096F1              1        0.00%
霂      U+09702              1        0.00%
霡      U+09721              1        0.00%
霰      U+09730              1        0.00%
霾      U+0973E              1        0.00%
靦      U+09766              1        0.00%
靷      U+09777              1        0.00%
鞃      U+09783              1        0.00%
鞅      U+09785              1        0.00%
鞞      U+0979E              1        0.00%
鞸      U+097B8              1        0.00%
韎      U+097CE              1        0.00%
韐      U+097D0              1        0.00%
韠      U+097E0              1        0.00%
韦      U+097E6              1        0.00%
韭      U+097ED              1        0.00%
项      U+09879              1        0.00%
顿      U+0987F              1        0.00%
颁      U+09881              1        0.00%
颃      U+09883              1        0.00%
颉      U+09889              1        0.00%
颎      U+0988E              1        0.00%
颓      U+09893              1        0.00%
颖      U+09896              1        0.00%
飶      U+098F6              1        0.00%
餤      U+09924              1        0.00%
餴      U+09934              1        0.00%
饇      U+09947              1        0.00%
饔      U+09954              1        0.00%
饛      U+0995B              1        0.00%
饟      U+0995F              1        0.00%
饫      U+0996B              1        0.00%
饬      U+0996C              1        0.00%
饰      U+09970              1        0.00%
饴      U+09974              1        0.00%
馈      U+09988              1        0.00%
馵      U+099B5              1        0.00%
駓      U+099D3              1        0.00%
駮      U+099EE              1        0.00%
駽      U+099FD              1        0.00%
駾      U+099FE              1        0.00%
騋      U+09A0B              1        0.00%
騢      U+09A22              1        0.00%
騧      U+09A27              1        0.00%
騵      U+09A35              1        0.00%
驈      U+09A48              1        0.00%
驒      U+09A52              1        0.00%
驔      U+09A54              1        0.00%
驳      U+09A73              1        0.00%
骋      U+09A8B              1        0.00%
骓      U+09A93              1        0.00%
骚      U+09A9A              1        0.00%
骤      U+09AA4              1        0.00%
髢      U+09AE2              1        0.00%
鬈      U+09B08              1        0.00%
鬒      U+09B12              1        0.00%
鬵      U+09B35              1        0.00%
鬻      U+09B3B              1        0.00%
魃      U+09B43              1        0.00%
魗      U+09B57              1        0.00%
鲦      U+09CA6              1        0.00%
鲨      U+09CA8              1        0.00%
鳟      U+09CDF              1        0.00%
鳢      U+09CE2              1        0.00%
鵙      U+09D59              1        0.00%
鷊      U+09DCA              1        0.00%
鷕      U+09DD5              1        0.00%
鷮      U+09DEE              1        0.00%
鸴      U+09E34              1        0.00%
鹄      U+09E44              1        0.00%
鹙      U+09E59              1        0.00%
鹰      U+09E70              1        0.00%
鹳      U+09E73              1        0.00%
麋      U+09E8B              1        0.00%
麾      U+09EBE              1        0.00%
黮      U+09EEE              1        0.00%
黻      U+09EFB              1        0.00%
鼍      U+09F0D              1        0.00%
鼎      U+09F0E              1        0.00%
鼐      U+09F10              1        0.00%
鼒      U+09F12              1        0.00%
