Char   Codepoint     Frequency   Percentage
箸      U+07BB8             80        0.00%
緇      U+07DC7             80        0.00%
芰      U+082B0             80        0.00%
逡      U+09021             80        0.00%
鞏      U+0978F             80        0.00%
鴨      U+09D28             80        0.00%
嚬      U+056AC             79        0.00%
尼      U+05C3C             79        0.00%
挾      U+0633E             79        0.00%
泗      U+06CD7             79        0.00%
炙      U+07099             79        0.00%
茱      U+08331             79        0.00%
萱      U+08431             79        0.00%
鄂      U+09102             79        0.00%
鏗      U+093D7             79        0.00%
鳶      U+09CF6             79        0.00%
鷁      U+09DC1             79        0.00%
撩      U+064A9             78        0.00%
擺      U+064FA             78        0.00%
玕      U+07395             78        0.00%
琉      U+07409             78        0.00%
筐      U+07B50             78        0.00%
緲      U+07DF2             78        0.00%
縛      U+07E1B             78        0.00%
航      U+0822A             78        0.00%
苒      U+082D2             78        0.00%
財      U+08CA1             78        0.00%
鏤      U+093E4             78        0.00%
顥      U+09865             78        0.00%
儂      U+05102             77        0.00%
坦      U+05766             77        0.00%
徇      U+05F87             77        0.00%
湓      U+06E53             77        0.00%
狹      U+072F9             77        0.00%
眸      U+07738             77        0.00%
纜      U+07E9C             77        0.00%
翊      U+07FCA             77        0.00%
胎      U+080CE             77        0.00%
膳      U+081B3             77        0.00%
諾      U+08AFE             77        0.00%
辜      U+08F9C             77        0.00%
馥      U+099A5             77        0.00%
叩      U+053E9             76        0.00%
奚      U+0595A             76        0.00%
屠      U+05C60             76        0.00%
巘      U+05DD8             76        0.00%
帥      U+05E25             76        0.00%
潼      U+06F7C             76        0.00%
窅      U+07A85             76        0.00%
膠      U+081A0             76        0.00%
襦      U+08966             76        0.00%
邸      U+090B8             76        0.00%
郵      U+090F5             76        0.00%
鉞      U+0925E             76        0.00%
劚      U+0529A             75        0.00%
旃      U+065C3             75        0.00%
氈      U+06C08             75        0.00%
笠      U+07B20             75        0.00%
箕      U+07B95             75        0.00%
虢      U+08662             75        0.00%
蛙      U+086D9             75        0.00%
裛      U+088DB             75        0.00%
褭      U+0892D             75        0.00%
遝      U+0905D             75        0.00%
阜      U+0961C             75        0.00%
魅      U+09B45             75        0.00%
掾      U+063BE             74        0.00%
揭      U+063ED             74        0.00%
攬      U+0652C             74        0.00%
桓      U+06853             74        0.00%
濫      U+06FEB             74        0.00%
煥      U+07165             74        0.00%
爰      U+07230             74        0.00%
狗      U+072D7             74        0.00%
瑰      U+07470             74        0.00%
筇      U+07B47             74        0.00%
緱      U+07DF1             74        0.00%
肺      U+080BA             74        0.00%
茨      U+08328             74        0.00%
菡      U+083E1             74        0.00%
萏      U+0840F             74        0.00%
貺      U+08CBA             74        0.00%
逖      U+09016             74        0.00%
閏      U+0958F             74        0.00%
坎      U+0574E             73        0.00%
屍      U+05C4D             73        0.00%
嵯      U+05D6F             73        0.00%
悉      U+06089             73        0.00%
悼      U+060BC             73        0.00%
曈      U+066C8             73        0.00%
杼      U+0677C             73        0.00%
洋      U+06D0B             73        0.00%
芭      U+082AD             73        0.00%
邇      U+09087             73        0.00%
吼      U+0543C             72        0.00%
撼      U+064BC             72        0.00%
欠      U+06B20             72        0.00%
沫      U+06CAB             72        0.00%
甃      U+07503             72        0.00%
禋      U+0798B             72        0.00%
穠      U+07A60             72        0.00%
舫      U+0822B             72        0.00%
苞      U+082DE             72        0.00%
責      U+08CAC             72        0.00%
魔      U+09B54             72        0.00%
麹      U+09EB9             72        0.00%
乙      U+04E59             71        0.00%
帖      U+05E16             71        0.00%
庵      U+05EB5             71        0.00%
槁      U+069C1             71        0.00%
櫓      U+06AD3             71        0.00%
猩      U+07329             71        0.00%
祗      U+07957             71        0.00%
翎      U+07FCE             71        0.00%
豸      U+08C78             71        0.00%
遨      U+09068             71        0.00%
靖      U+09756             71        0.00%
卉      U+05349             70        0.00%
帙      U+05E19             70        0.00%
櫳      U+06AF3             70        0.00%
犢      U+072A2             70        0.00%
肇      U+08087             70        0.00%
譽      U+08B7D             70        0.00%
頸      U+09838             70        0.00%
饗      U+09957             70        0.00%
騶      U+09A36             70        0.00%
